   68.9523887871955       2.696786014868351E-002
   137.904777574391       1.708098518094555E-002
   206.857166361587       2.027976851369073E-002
   275.809555148782       2.675268567359541E-002
   344.761943935978       3.282090994866553E-002
   413.714332723173       3.811607114469490E-002
   482.666721510369       3.808110380380094E-002
   551.619110297564       4.127992483803504E-002
   620.571499084760       3.680828140337872E-002
   689.523887871955       2.714435084473746E-002
   758.476276659151       2.683787124748562E-002
   827.428665446346       1.803641072652808E-002
   896.381054233542       1.360748648222660E-002
   965.333443020737       1.245061625223195E-002
   1034.28583180793       9.008206158086226E-003
   1103.23822059513       7.166905276736532E-003
   1172.19060938232       5.802435637254751E-003
   1241.14299816952       4.954795332583740E-003
   1310.09538695671       4.222029283113060E-003
   1379.04777574391       3.742779962046981E-003
   1448.00016453111       3.227921279848002E-003
   1516.95255331830       2.969432302173914E-003
   1585.90494210550       2.620171431608039E-003
   1654.85733089269       2.366835889792894E-003
   1723.80971967989       2.091255507757311E-003
   1792.76210846708       1.914591013476128E-003
   1861.71449725428       1.763617763590042E-003
   1930.66688604147       1.600035852447191E-003
   1999.61927482867       1.459922683738563E-003
   2068.57166361587       1.342920700508549E-003
   2137.52405240306       1.241302402660583E-003
   2206.47644119026       1.138633243743304E-003
   2275.42882997745       1.057634618083717E-003
   2344.38121876465       9.831765838931087E-004
   2413.33360755184       9.167237964173773E-004
   2482.28599633904       8.489037957475294E-004
   2551.23838512623       7.907623906298865E-004
   2620.19077391343       7.249070473544858E-004
   2689.14316270062       6.813633064712747E-004
   2758.09555148782       6.309639354892919E-004
   2827.04794027502       5.790455328868745E-004
   2896.00032906221       5.275604951509278E-004
   2964.95271784941       4.801146198137021E-004
   3033.90510663660       4.335340098380698E-004
   3102.85749542380       3.836790243885436E-004
   3171.80988421099       3.464621018982902E-004
   3240.76227299819       2.985588162951173E-004
   3309.71466178538       2.410978274607975E-004
   3378.66705057258       2.173018685791088E-004
   3447.61943935978       2.034530596994428E-004
   3516.57182814697       2.378488431668900E-004
   3585.52421693417       3.181581773279886E-004
   3654.47660572136       2.931814062223090E-004
   3723.42899450856       4.200433013234211E-004
   3792.38138329575       6.302439791240832E-004
   3861.33377208295       7.369213671422542E-004
   3930.28616087014       8.073616136390643E-004
   3999.23854965734       7.050598021905833E-004
   4068.19093844454       6.422153379849220E-004
   4137.14332723173       4.783851114596759E-004
   4206.09571601893       3.449623491289987E-004
   4275.04810480612       3.205192331714503E-004
   4344.00049359332       3.466304164551599E-004
   4412.95288238051       5.551464438500570E-004
   4481.90527116771       7.458039562696806E-004
   4550.85765995490       8.177155103129260E-004
   4619.81004874210       8.613128269937710E-004
   4688.76243752930       8.215560534304233E-004
   4757.71482631649       7.552866350824564E-004
   4826.66721510369       6.066522650908150E-004
   4895.61960389088       5.329436606259523E-004
   4964.57199267808       4.756508719219462E-004
   5033.52438146527       4.341806478228260E-004
   5102.47677025247       4.031726400521456E-004
   5171.42915903966       3.787345828427107E-004
   5240.38154782686       3.585424803091199E-004
   5309.33393661405       3.408188206448606E-004
   5378.28632540125       3.255642997519637E-004
   5447.23871418845       3.088511906861098E-004
   5516.19110297564       2.978877950532402E-004
   5585.14349176284       2.845803277228249E-004
   5654.09588055003       2.745249786407111E-004
   5723.04826933723       2.655280147449246E-004
   5792.00065812442       2.560940543500859E-004
   5860.95304691162       2.471381523945546E-004
   5929.90543569881       2.401413043892669E-004
   5998.85782448601       2.316338733042542E-004
   6067.81021327321       2.257148671758877E-004
   6136.76260206040       2.189381556465146E-004
   6205.71499084760       2.125457334715912E-004
   6274.66737963479       2.062188235830461E-004
   6343.61976842199       2.008062441848191E-004
   6412.57215720918       1.953061932125667E-004
   6481.52454599638       1.905775639210713E-004
   6550.47693478357       1.859066320748741E-004
   6619.42932357077       1.808014835464084E-004
   6688.38171235796       1.768841390849901E-004
   6757.33410114516       1.719478677565256E-004
   6826.28648993236       1.677292401306196E-004
   6895.23887871955       1.636740935766084E-004
   6964.19126750675       1.600232508202604E-004
   7033.14365629394       1.566947691338197E-004
   7102.09604508114       1.530708306289564E-004
   7171.04843386833       1.493990930765315E-004
   7240.00082265553       1.466670960517759E-004
   7308.95321144272       1.435021662179944E-004
   7377.90560022992       1.400212018995119E-004
