           1   8795.00000000000     
           2   28350.0000000000     
           3   55148.0000000000     
           4   92287.0000000000     
           5   141995.000000000     
           6   204309.000000000     
           7   269076.000000000     
           8   329324.000000000     
           9   365509.000000000     
          10   365558.000000000     
          11   329436.000000000     
          12   269107.000000000     
          13   204313.000000000     
          14   142016.000000000     
          15   92240.0000000000     
          16   55129.0000000000     
          17   28323.0000000000     
          18   8754.00000000000
