           1 -0.381166715819661     
           2 -2.697060733697275E-003
           3 -1.339495135777574E-002
           4 -2.694839159028525E-003
           5 -5.210979443800932E-004
           6 -1.869738155540332E-004
           7  5.904403761252231E-003
           8  1.144745366805743E-002
           9  2.133966231719310E-003
          10 -3.885310303031423E-003
          11  2.524471475716188E-003
          12  3.440739294319436E-003
          13 -8.553716689796013E-004
          14  8.223684687471474E-004
          15 -6.695762823563839E-003
          16  1.250768489927946E-003
          17  2.150617288956074E-003
          18 -1.945728671564361E-003
          19 -5.944986412614801E-004
          20 -4.405115915522895E-004
          21 -7.656538052859646E-003
          22 -1.378583957648118E-002
          23 -8.131510722873107E-003
          24 -6.773489294377118E-003
          25  9.201747312766769E-003
          26  3.446887424051953E-003
          27  4.431146501558990E-003
          28 -3.086743237625163E-003
          29 -1.025931301694710E-002
          30 -8.056432532351675E-003
          31 -9.171868967264144E-004
          32 -7.274399226200616E-003
          33 -3.810006105625761E-003
          34  2.775461770220095E-003
          35 -1.880369189714141E-003
          36 -2.556048671344765E-003
          37 -6.923303162375481E-003
          38 -2.775083684955396E-003
          39 -1.454180042478878E-002
          40 -1.117122660383224E-002
          41 -1.029547100978715E-002
          42 -7.207302461380508E-003
          43 -7.465796170445682E-003
          44 -1.446151622121145E-002
          45 -6.467691745034252E-003
          46 -1.711171993630300E-003
          47 -1.920529781618090E-003
          48 -1.506785670955861E-003
          49 -3.734374482493603E-003
          50 -5.465650828924629E-003
          51 -4.402092831100428E-003
          52 -9.245591934414240E-003
          53 -1.001128604539832E-002
          54 -1.368571968287611E-002
          55 -1.299685499690374E-002
          56 -9.466361702256291E-003
          57 -1.351071492863245E-002
          58 -1.252250752402889E-002
          59 -1.601863768893514E-002
          60 -1.186392178086601E-002
          61 -9.716882903932916E-003
          62  5.291176032208470E-004
          63 -9.848733364115630E-003
          64 -9.655995891901831E-003
          65 -1.079808785989695E-002
          66 -3.525072560322523E-003
          67 -7.968347984173976E-003
          68 -5.993757142745301E-003
          69 -9.376349842846868E-003
          70 -3.671292472817956E-003
          71 -1.230978763420339E-002
          72 -9.339545694970516E-003
          73 -8.222908559360429E-003
          74 -9.956122403135785E-003
          75 -6.856661204306266E-003
          76 -8.054845592327947E-003
          77 -1.054029601282670E-002
          78 -1.689863721378238E-002
          79 -8.089198505164128E-003
          80 -8.957802223720659E-003
          81 -4.186666791790810E-003
          82 -1.007623583418685E-002
          83 -4.806045507547705E-003
          84 -1.365247518290704E-002
          85 -1.129125443506642E-002
          86 -7.005963146676987E-003
          87 -1.377876970335831E-002
          88 -6.762733097169230E-003
          89 -6.491090518466214E-003
          90 -7.737127388789082E-003
          91 -1.092767265787338E-002
          92  5.194751313521911E-004
          93 -3.825971952384270E-003
          94 -9.316317249420020E-003
          95  2.193728003518176E-003
          96  4.849908373259031E-003
          97  4.492269822051355E-003
          98  8.605669926969636E-003
          99  1.185826552834288E-002
         100 -6.409043029701217E-003
         101  8.406421978334758E-003
         102 -5.454467562138895E-003
         103 -7.987249786897027E-003
         104 -9.982624936941534E-003
         105 -1.178606644649808E-003
         106 -1.395842477791859E-003
         107 -4.657521229182007E-003
