           1   26436.0000000000     
           2   81074.0000000000     
           3   132782.000000000     
           4   181906.000000000     
           5   230120.000000000     
           6   276954.000000000     
           7   311433.000000000     
           8   338242.000000000     
           9   346545.000000000     
          10   346551.000000000     
          11   338195.000000000     
          12   311407.000000000     
          13   276793.000000000     
          14   229811.000000000     
          15   181647.000000000     
          16   132587.000000000     
          17   80988.0000000000     
          18   26257.0000000000 
